text,date,h_date
"ich war mit luk und dies und anderen zusammen.
luk war ein bisschen wie der aus how i met your mother der barnie.
er führte uns etwas vorr und wir mussten unds verstellen/maskieren/sch unken um für ein Foto zu posieren.
er hatte dabei ein weiss angemalten Unterkiefer.
",1387110240000,2013-12-15 12:24:00
"ich besuchte eine schule und ging von da aus in eine sehr wichtiges Gebäude, welches von sehr hohen Polizisten überwacht wurde.
überall staden sie.
ich rannte mit meiner Tasche und dem mich aus der Gewerbeschule die Treppen rauf zum Eingang. er überreichte mir einen joint, den ich in der hand versteckte. die wachen waren eh ein bisschen zu gross um ihn zu riechen und wir rannten ja.
trotzdem löschte ich ihn im inneren des Gebäudes aus.
wir rannten eine Wendeltreppe hinauf, und auf dem weg waren sehr veil sehr kleine kinder, keine dreikäse hoch...
ich überrannte 2 davon und hielt sie hinter mihr vor dem fallen ab, liess sie dann aber doch gehen, als es niemand interessierte und niemand half. ich glaube die mutter kam danach von oben herunter um nach ihnen zu schauen und war natürlich entsetzt(?).
danach war ich wieder im eingangs Bereich der schule auf einer erhähten Terrasse links des einganges.
ich schmolz da gold in einem diesen Ofen, und fand heraus dass es schlage war.
dann fragte ich jemanden ob es schlacke war und wir fanden heraus dass es alte lasagne oder sowas mit burgers und nudelllagen war.
es leuchtete aber ganz schön goldig",1387277760000,2013-12-17 10:56:00
"ich war in einem Zimmer mit ulk, einer Frau und noch jemandem.
ich und jemand sassen auf einem sofa, vor uns war ein bet, rechts des Bettes sass lukas (oder barnie) und druckte 2 Tickets für irgend ein Flug aus. er tat das auf beindruckende weise, wie aus der ihr heraus oder so...

ich hatte vorhin sex mit der Frau, die aber eigentlich lukas' fruau war(?). ich nahm si links des Bettes, stehend. sie war einiges kleiner als ich und ich nahm sie in die arme und hebte sie hoch und liess sie runtergleiten während ich mich ganz gerade aufrichtete.
ich erinnere mich nicht wer es war aber ich glaube ich kannte sie.
der typ auf dem sofa sah es und tat danach natürlich verschwörerisch als ulk im Zimmer war.
",1387277940000,2013-12-17 10:59:00
"ich war nach einer reise nach arb^gentinien gekommen, ein land das etwa eglich lag wie Mexiko aber in die entgegengesetzte Richtung in den pazifischen Ozean.
es ware in land mittten in einer revouluzion. in einer Stadt wo ich un jacqueline waren, in dem hostel auf dem ahuptplatz, war chaos.
es war der tag der toten, un dzum fesnster neben dem hostel heraus wollte sich ein uralter mann stürzen, sein Sohn aber hielt ihn der alte mann zog eine pistole ond erschoss sich selbst. es herrschte für uns nicht eine wirkliche Gefahr da es ein tag der toten war und Revolution war, die revolutionäre versuchten ein system aufrechtzuerhalten.
wr fuhren mit dem bus weiter südlich in eine steppe und dann mit dem boot und che ähnlichen Männern in ein wsserstrassen jungel.",1387538160000,2013-12-20 11:16:00
"ich war in einer Stadt, und wir waren nach der Arbeit oder so am aufräumen. wir hatten diverse Fahrzeuge, und tobias war einer meiner Helfer. ich hatte aber auch eienn fortgesetzten. wr mussten unter anderem auch einen kleinenhund bewachen ode rhüten. ich kritisierte tobias weil er vor mir nicht die achtungstellung einnahm. er lachte und machte sich lustig über mich, da ich ja nie das Militär besucht hatte, verstand ich sein jargon nicht. er sprach zu mir in Abkürzungen, um mir mitzuteilen das er mit der Arbeit fertig war. ich sagte, ja is t ja schon gut und ging zum auto um den kleinen Hund zu holen. es war ein brauner langhääriger puddel. er entkam aber irgendwie, und ich hatte angst er würde flüchten. die sawar aber nicht so. als ich plötzlich in Italien vor dem haus bei der kurve stand mit anderen Leuten , war der puddel wieder da.",1387538340000,2013-12-20 11:19:00
"ich war mit prof. cirio, alia und noch jemanden in einem raum und musste eine text ins reine fassen.
es ging um ein vorrtrag oder sowas den wir für cirio schreiben mussten.
ich musste auch eine Konto Nummer angeben und gab eine von einer bank Namens santa monica oder so an.
alia meinte es sei sehr schwierig die bank zu finden. ich sagte es sei weil es eine versteckte bank in der Schweiz sei.
alia hatte offenbar auch alle meine photos die ich von nackten badenden Menschen gemacht hatte geteilt, aber auf twitter.
ein ausserirdischer oder böser kam in den raum von unten her, über die Treppe. ich schlug ihm den kopf ein, und nach mehrmaligem zuschlagen mit dem beil, kam ein nächster kopf aus dem ersten heraus. es war ein irgendwie e.t. ähnlicher kopf. ich glaube ich schlug diesen ebenso ein.
die Fotos von badender menschen waren teilweise von Kindern, und teilweise von erwachsenen. 
einer war in einer badewannne die ziemlich dreckiges Wasser drinnen hatte.
ein kind stand und liess sich waschen mit einem Kübel.",1387807020000,2013-12-23 13:57:00
"05 DEZEMBER 2013, 11:41
War an einem ort wo es sehr viele sehr teure restaurants gab. Ich ttraf auf eienn neger den ich aus livingston(?) Kannte. Er hatte hunger und es ging ihm schlecht. Ich hielt an um mit ihm zu sprechen und ihm zu helfen. Jemand der bei mir war wollte dass ich ihm nicht helfen würde. Es war sehr heiss und er hatte auch nichts zu trinken.",1386277920000,2013-12-05 21:12:00
"Ich habe in der letzten zeit sehr viel geträumt, aber es leider nie aufgeschrieben.
Am eindrucksvollsten war wohl eintraum wo alia und jacqueline aufeinader trafen. Sie sprachen miteinader und kamne gut miteinader aus abe res war nicht gut denn alia sprach nun nicht mehr mit mir. Ich hatte meine schwarze neue lederjacke an und ein vogel schiss auf sie, sie war danach auf einer seite komplett weiss.
In diesem traum ging es um noch vieles anderes mehr, aber am eindruckvollsten war wohl das zusammen trfeen von j und alia.
Ich habe insgesamt bis heute vielleicht 2-3 mal von alia geträumt.

Ein anderer eindrucksvoller traum war noch dass ich meine jacke und de taasche anhatte und flüchten musste vor jemandem, soldaten oder so. Es ging alles ganz gut nur dass ich auf keinen fall eitwas verlieren wollte und dis war nicht einfach denn irgendetwas rutschte daurnd runnter.

Einmal hatte ich es so lustig in einem traum das ich laithals lachen musste und deshalb erwachte.

",1385597460000,2013-11-28 00:11:00
"Ich war im einen traum bei daniela und elvis zuhause. Sie wohnten auf einem grünene hoger, der rund herablief. Zora schlief nahe am steilhang. Ich störte sie glaube ich bei schlafen, und sie wechselte platz. Irgendwas musste ich mit daniela diskutieren, auf alle fälle sagte ich noch zu ihr ich hoffe dass der hoger nicht rutschen würde. 
Im anderen traum war ich an einem anderen ort wo ich ein modell eines maya gold giess verfahrens oder götteranbetung sah. Ob in film oder in echt weiss ich nicht mehr. Auf alle fälle wollte ich es nachbauen und filmen, ich wusste aber dasssich gewisse dinge rausschneiden musste da man es sonst merkne würde. Ich legte mehrere gold körner bereit zum giesse, und sortierte 2 schlacken stücke herus. Die reinen goldkörnchen hätten 5 sein müssen. Es waren noch leute da darunter eine päärcehn welches eine armeeauktion besuchen wollte, und die frau fragte den mann ob er sie denn überhaupt liebe. Ich sagte ihr sie solle sich mal anschauen, sie hatte langes schwarzes haaar und war sehr hübsch. ",1385635620000,2013-11-28 10:47:00
"Unter anderem musste ich eine tür reparieren, ich wartete aber bis viertel nach, denn ic dachte/mir wurde gesagt ich hätte nur eine viertelstunde für diese arbit. Der chef war daniel huber. Ich fand im haus wo ich die tür reparieren musste einen mac, und vefsuchte drauf ein email/sms zu schreiben, es ging aber nicht, und am ende merkte ich dass ich vermutich ein sms andie voreingestelten adressen des macbesitzers geschikt hatte. Daniel fragte woher der mac sei, ich sagte er hätte ihn doch extra hier gelassen um zu gebrauche, er sagte neien, wahrscheinlich sei er vom kunde. Der kunde hatte ein haus das direkt an eienm abgrund stand, unten gab es ein wasserlauf. Daneben stand noch ein haus, weniger nahe am abgrund.
Auch war ich in einem gang, wo aus der wand, von einer leitung plötzlich wasser heraus rieselte, dann strömte, cih ging ins neben zimmer und drehte einpaar hähne zu, was aber die sahche nur schlimmer machte.",1385728740000,2013-11-29 12:39:00
"Mit dubacher in einem büssli zu einem laden7bäckerei. In einem dorf.
Auf dem grossen dorfplatz parkiert, ich ging über die strasse, und da kamen die bullen. Ich dachte dass ich wohl doch besser auf mein gefühl gehört hätte das ich vorher hatte. Ich grüsste die bullen mit dem finger als ich vor ihnen über die sttrasse ging. Sie gingen dann weiter, und bogen links in den parkplatz und parkierten neben dubi. Ich ging an den laden und streckte meine bestellung hin. Sie tat so als ob sie nicht verstehen würde was da drazstand, und wollte mir viel zu viel schinken geben. Ich schaute auf den zettel und sag dass da ganz genau 50 draufstand. Ich stritt mit ihr, die bulllen waren auch da. Ich ging dann zum büssli zurück und musste meine pistole in der hinteren hosentasche verstecken. Auf der fahr mit dubi dann bewsprachen wir ob denn die hubers so einflussreich seien dass sie so weit weg noch uhre böse zungen über uns tun konnten.
Auf dem weg trafen wir auf schmid von affoltern, stockbesoffen af der strasse, er war mit seinem auto in mehreer bäume gefahren, die nun quer auf der strasse lagen.
Wir halfen ihm auf. Ich musste dann eine trasse runter klettern, deren wand aus altem holz bestand, wie von einem haus. Ich musste da runter und mich ganz vorsichtig halten, denn sonst htte das holz gebrochen. Chrisopher vom iguana war da unten und unterrichtete mich in kampfkunst mit den füssen. Er griff von untent an, und ich ghing in der luft un musste ihn mit den füssen abweheren. Er zeigte mir wie er seine füsse von natur aus halte (gefaltet wie ein yogimeister seine füsse /hände faltet) und sagte ich müsse es ihm gleichtun. Ich hielt/hing and einem seil und gleitete langsam nach unten, umsomeher iisch geradeaus schaute umso längsämer, umso mehr ich runter schaute, umso schneller.
(Ins dorf kamen wir von rechts, dann bogen wir rcehts auf den parkplatz, di eladen war gegenüber diaganla. Das  dorf war mit älteren steinhäusern gebaut. ",1385809740000,2013-11-30 11:09:00
"Ich schlief auf einem sofa an dem ort wo ich arbeitet (vermutlich eine bar). Mich weckten eine mafia familie, der chef hatte von beiden mundwinkeln her narben, wie wenn man ihm einmal das maul afgeschnittten hätet.
Er legte 2 dicke bündel chf auf den niedrigen tisch vor mir, und sagte er wolle dass ich mit ihm morgen hier feiern würde.
Ich schlief immer noch halb und wuch erst richtig auf.
Ich sprach mit ihm und fragte ihn wieseo er mitr geld gebe dafür, er meinte damit ich einfach alles in schuss halte und feiern täte.
Er würde leuete bringen etc. 
Es ging ene gefahr von ihm/ihnen aus, aber auch vertrauen. Jac war links von mir. Es wahren mehrere sehr shcöne fraun im raum, chinesicshc oder tgäilanddisch, eine schmuste im links angebauten raum gerade mit jemandem. Ich ging rein und wieder raus, und machte iene bemerkung über die sehr schönene frauen. J reagierte sofort, aber in einem gute style, sie lachte einfach un nahms locker. Mit dme kopf deutete sie darauf hin mich in den penis beissen zu wollen.
",1385809740000,2013-11-30 11:09:00
"Ich war an einem sehr schönen ort, mittemn im wald oder natur. Ich betonierte verschiedene dienge mit stefan und anderen. Wir betonierten so etwas wiee unser neues zuhause. Gerade waren wir daran eine rampe zu betonieren, etwa ein meter breit und lehr lang und etwa 30 grad geneigt., als ich und die anderen merkten dss der beton unten durch ein loch im fenster aus der scshalung rausfloss und in unsere haus-region floss. Also sagte ich  wir würden schnell pausieren um das loch mit schaum zu füllen, und gleichzeitig könnte der ebton schon mal ein bisschen antrocknen. Keine minute später war der beton an einem pfeiler und bei anderen details bereits hart, und stefan spitzte etwas daran herum. Der traum lief plötzlich etwas unkontrolliert ab, alle waren irgendwo und taten etwas anderes. Dan aber betonierten wir wieder koordienierttz weiter. Und da war noch ein alter mann wie stalder walter, der mit llstefan sprach, um austzutauschen wo sie jeweils als jugendliche gewohnt hättten ntürlich kannte der alte mann stefans familie sehr, gut, und ich dachte dasss erjetz dan auf die ungehorsamkeit zu sprechen käme. Er floskelte aber nur weiter über der wohnort und die familie. Stefan floskelte lmit.",1386090180000,2013-12-03 17:03:00
War an einem ort wo es sehr viele sehr teure restaurants gab. Ich ttraf auf eienn neger den ich aus livingston(?) Kannte. Er hatte hunger und es ging ihm schlecht. Ich hielt an um mit ihm zu sprechen und ihm zu helfen. Jemand der bei mir war wollte dass ich ihm nicht helfen würde. Es war sehr heiss und er hatte auch nichts zu trinken.,1386254460000,2013-12-05 14:41:00
"ich war an Einer party.
danach war ich bei esther und Carlo, in einem Wald oder so.
stefan war da. basil  hatte einen Pilz gegessen der entweder giftig oder Halluzinogen war. stefan lachte ein bisschen und erklärte dann wie der Pilz auszusehen hatte damit er genieessbar war.
dann musste ich im Schnee jemanden, einen alten mann, abholen. mit dem auto.
basil und noch jemand fuhr mit mir. ich hielt am ende der Strasse die geradeaus ging, bei einem haus. da stieg der alte mann zu.
asnstatt Abe zurückzufahren, furhr ich den hoher abwärts. ich hatte den retourgang drinnen, und spulte volle kraft rückwärts, was aber nicht nutzte. ich machte meien Passagiere darauf aufmerksam, dass ich volle kraft rückwärts fuhr und immer schneller fuhr.
cih bremste, was ein bisschen half. es war eine rechts kurve, dann ging es wieder bergab.
dann in dieser abfahrt verlor ich die Kontrolle über das auto und knallte links des weges an den rand.
unten im Tal angekommen ging ichzurück um den alten mann zu suchen. basil meinte zum anderen passaagier dass ich normaler weise viel extremer fuhr und auch ihm schon den weg abgeschnitten hatte. ich fand den alten mann, so gross wie meine fasut, ganz gefroren. ich nahm in mit in der Hoffnung dass er wieder auftaute. wir kamen dann zu einem alten haus, an dessen basis/keller. im inneren des Hauses gab es Treppen, und wir gingen sie hinauf, ein mann versuchte alle Türen vor uns zu schliessen, ich fand aber ein Schlupfloch nach obe, und avisierte basil eine falltür offen zu halten um nach oben zu kommen. als wir ganz oben waren, war ihm unteren stock zwei Schwestern sie hatten komische flache gesichtet, egyptsich, aber schön. die eine stellte uns eine frage, die wir zu lösen hatten. als wir die frage gekäst hatten, hatten wir das Rätsel gelöst, und sie öffnete uns für und Tor. sie offerierte uns ein Schatz. der Schatz war con jemandem tagtäglich angehäuft und vergraben worden, in einem Acker. ich (in einer anderen person) hatte diesen jemand beobachtet und kannte der Grund für sein Schatz-anlegen. ich wollte ihn eines Tages mitnehmen. jetzt aber zog ich es vor ohne Schatz zu gehen und mich wieder der zwar armen und ""ausgelachte"" Gruppe anzuschliessen. der typ der den Schatz vergrub hatte dieselbe Lippen und gesichter wie die 2 fraeun.. um der Gruppe wieder beizutreten musste ich/der andere ein ""ritual"" durchziehen. ich musste im Acker ein statement abgeben und mein komischer nahem aussprechen. ich war lustig, wie ein farbiger clown/pirat angezogen. ich schaute nach oben rechts während des spreehens und fragte ob wir denn den Namen nicht ändern könnten denn er sei lächerlich. aber ich wurde angewiesen dass dies mein name sei und basta. ich sah ein bisschen aus wie der fette aus hangover film. es standen andere Mitglieder neben mir. die Frau war ""enttoschen"" dass ich den Schatz nicht wollte, aber ich erkannte in dem moment als ich nihn haben konnte dass es nicht gerecht war ihn zu haben.",1387884000000,2013-12-24 11:20:00
"ich war in einem unter offenem Himmel gebauten Schlafsaal. alia war da und sie war anfangs abweisend, wollte nichts von mir wissen. ich konnte sie aber überzeugen mich zu beachten, und wir liebten uns. sie fnd gefallen an mir und entschied sich das Risiko einzugehen mich zu lieben... dann aber kamen eine Gruppe Leute, die mich erschießen wollten. ich stellte ihnen eine falle. ich musste auch alia beschützen vor ihnen. später war ich ein bisschen weiter weg an einem strand, neben einer Hütte. ich machte Fotos von der Umgebung, und unter anderem fotografierte ich Schlangenhäute die auf dem sandigen Boden lagen. es waren mindestens 2 Schlangenhäute. zwischen der Hütte und dem Schlafsaal. es war sonnig und heiss.",1389871140000,2014-01-16 11:19:00
"in der letzten zeit viel geträumt: 
ich war unter anderem an einer party und bin in einem weissen Plastik Stuhl tanzend herumgeflogen. am gleichen Ort habe ich mijana ""beutelt"" und sie war willig was mit mir anzufangen. ich küsste sie auf ihre volle Lippen. ich ging kurz weg mit der Meinung später mit ihr sex zu haben. ich dachte wie einfach esgewesen war sie zu bekommen, ich musste nur die erste Handlung machen...

ich schmiss suche ein party wo zuerst rock lief und dann sollte eigentlich Goa laufen, ich hatte aber keine djs da. ich dachte dass ich vielleicht selbst auflegen sollte. es war eine party mit vielen menschen aber hauptsächlich waren alle Frauen da die ich mal hatte bio inklusive. alia war auch da aber sehr reserviert und gleichgültig. aber schön und vorurteilslos. 
die Frauen kannten sich alle und hatten kein problem damit.

ich arbeitete bei waeger, und rauchte einen mindestens 20 cm langen joint während der Arbeit. jemand fremdes war im selben Werkstatt und schlug uns vor dass wir doch zusammenarbeiten sollten. Maschinen teilen und so....
",1389871380000,2014-01-16 11:23:00
givanna schicktemich zum Teufel weil ich zuviel und zu ehrlich mit ihr sprach.,1389970800000,2014-01-17 15:00:00
"an einem tropischen oft an einem fest oder so gewesen. ich lief herum. viele neger mit machetes waren unterwegs. einer warf sein machete wie ein Messer und es blieb in meiner achilles region stecken. etwa 4 cm breit und tief. ich spürte keinen schmerz. ich flüchtete mit jemandem wie luk. aus einem panzer oder so heraus schossen wir unsere Verfolger nieder. dabei schoss ich solange Raketen und maschinengewehr Geschosse auf die feindlichen panzer bis si verschwanden. die letzten 2 panzer verschwanden nicht, und ich schoss weiter bis mir gesagt wurde ie wären kaputt. ich antwortete: aha, si verschwinden nicht wenn sie zerstört sind?
dann flüchtete ich mit diesem ulk-ähnlichen, aber veil kleineren menschen auf einer art Velo. ich Schub das Velo während er drauf sass, aber wir waren sehr schnell. wi flüchteten mindestens ein oder 2 tage lang. wir kamen in einen subtropischen Regenwald. alles war sehr nass und schlammig. wir waren in der totalen Wildnis, und der weg war sehr schlecht. wir kamen an acht wc Schüsseln vorbei rechts des Weges (hogerseite), die in 2 4er reihen aufgebaut waren auf einem Podest.
kurz danach trafen wir auf 2 Hunde, Labradore oder Dogge oder brasilianischer Sklaven Hund oder so. dann trafen wir auf ein rustikales haus. der weg ging rechts den hoher hoch, und wegen der hohen Feuchtigkeit war er mit schwarzer Plastikfolie bedeckt, damit er nicht rutschig wurde. eine sehr wüste frau kam aus dem haus und hiess uns willkommen. sie und ihr mann waren hier in die Wildnis gezogen um pflanzen anzubauen. sie hatten gerade gestartet. die Plantage war in Fahrtrichtung hinter dem haus. ihr mann kam den weg runter mit einem jeep.
""luk"" war irgendwie verzweifelt, er könnte hier nicht mehr aus der wildnisss. aber in Fahrtrichtung, auf dem hoher hinter dem grünen Wald erhob sich ein riesiges europäisches oder mittelalterliches schloss! wir warn glücklich nahe an der zivilastion zu sein.",1389970800000,2014-01-17 15:00:00
"ich war mit einem fremden jüngeren Menschen und Stander Walter in meinem gelben Postbus unterwegs. ich sass vorne links auf dem Beifahrersitz, Stander neben mir rechts, der andere fuhr. Stander Walter grabschte mein arsch und streichelte mein Bauch. ich dachte dass er vielleicht auf junge Burschen steht. wir kamen an, und ich konnte die beifahrertür nicht abscshliessen weil das schloss nicht einschnappte. ich warf den Schlüssel dem Fahrer zu. hinten im bus war ein holzgestell mit den Werkzeugen des Fahrers und ein paar von mir. und ein Kühlschrank. diesen mussten wir in ein haus liefern das im umbau war. wir mussten eine Treppe rauf und ein schmales ""Kamin"" hoch klettern. es war steinig/sandig. ich glaube der Fahrer wahr Ricarda von Sao paulo, der workawayer. er lief viel zu schnell. im Kamin, dem letzten teil, es war viel zu eng, musste ich ihm sagen er solle warten. ich bugsierte dann den Kühlschrank hoch. dieses Stockwerk war teilweise mit Kleidern ausgerichtet, die in einem Schaufenster von ausssen zu besichtigen waren . wenn man hochkam waren sie links und geradeaus in einem l angeordnet, den aussen wänden entlang...ich hatte vorhin noch überlegt für was ich mir (in Realität) ein bus kaufen wollte wenn ich doch schon einer hatte. ich glaube ich fragte Giovanna ob sie mit mir in dem bus reisen wollte....",1390234740000,2014-01-20 16:19:00
"ich war ein dicklicher Doktor oder wissenchsaflter der kleine hanfpflanzen züchtete in einner Plantage versteckt.
si erwuchsen in einem Kübel oder Schubkarre oder ähnlich
ich hatte gekündigt und musste sie nur noch abholen, und als ich da war war lins ein auto und mehrere Doktoren waren auf der Plantage anwesend.
es war mir aber egal da ich ja sowieso gekündigt hatte.",1396698600000,2014-04-05 11:50:00
"ich und jacqueline waraen in den usa in einem haus eines sehr reichen Mannes.
ich telefonierte oder suchte etwas im iphone des Mannes, in einem kleinern rahm als di anderen waren.
wir gingen dann raus um etwa zu besichtigen, da wir ohnehin hier waren entschieden wir uns dazu.
jacqueleine rief da an und zuerst sagen sie ihr ein preis, dann aber gleich darauf sagten sie ihr einend viel teurern preis, nämlich 7000 !
jacqueline sparch fliessend und sehr schnell portugiesisch.
ich dachte mir das ist gu, ich kann spanish und sie portugiesisch, so können wir uns abwechseln...
wir sprachen mit einem mann und erklärten ihm di esituation dass sie soeben den preis angehoben hatte.
wir waren ausgebrannt und mussten umbedng geld sparen und verdienen.
wir liefen an Richtung strand, da war aber die Strasse plötzlich abgesperrt, und wir fragten eine Familie di egerade in ihr haus ging, weso und sie dsgaten dies sei privat. ich fragte ob sie strand Zugang hätten, und sie sagten nein.
wir schauten die Fassaden Ader Häuser an und sie waren hoch und verlottert, wie italienische Hochhäuser. es war aber ü^plötzlich in bern, und die Häuser waren an der Unterseite der grossen Felswand, die eigentlichen frinurg zu finden ist. sich sagte zu jacqueline dies sei sichersehr teuer und die Fassaden wurden auf der flussweite sicher renoviert. ",1396698780000,2014-04-05 11:53:00
"ich war mit adrian von MVH an einem Ort wo ich schon einmal war, auf einem hoher/berg, wo man nur über einen relativ versteckten Zugang hinkam. es war ein spitzer kegelförmiger berg mit einer statfd/dorf an seinem fusse, das ganze umrundet von mehreren gleichen bergen und grünem Walde, tannen Wald.
ich sagte zu adri als wir hinkamen: ah soschneelll kommt man dahin (das letzte mal ging ich Umwege oder so) 
wir waren kutrz vor der Stadt direkt im Walde, in einer kleinen senke. der berg selbst war ein kahler spitzer Kegel, wie ein Vulkan.
",1396537200000,2014-04-03 15:00:00
"ich war in einem Flughafen und musste etwas rein oder raus schmuggeln, durch di zoll Behörde
dann war ich in einem alten haus, wo auch lagata speakerlove gewohnt hatte, und es hatte ein uralter Dachstock mit einem Kamin dass ich reparieren musste. der Dachstock war irgendwie verkehrt herum gebaut, so war der tiefste Punkt nahe am Kamin und es ging gegen sausen anstatt nach untent, nach oben.
ich musste gewisse dachlatten verlängern und reparieren, und ich probierte lange herum beiss ich di Erlösung hatte, nähmich mehrere dachlatten stücke aneinander zu schrauben und sie dann an die first zu schrauben.
das Kamin hatte ein Metall rörhrer, einer dieser beweglichen , i Innenraum, und sie kam vom unteren stock wo der offen war in mehreren kurven nach oben und kam dann aus der wand heraus um im Kamin zu verschwinden und rausaus dem Dach zu gehen.
ich merkte plötzlich dass es viele einfacher wäre einfach dieses röhre zu benutzen anstatt das Kamin neu zu mauern.
es waren Leute anwesend, Jacqueline oder so.
das haus war aus stein, hatte Ziegeldach und holz Dachstock, es war sehr alt und verlottert.
ich hate besorgniss weene anderen, fremden leuten di esehen wüedern wenn ich ein metallrohe als Kamin einbaute, dda wir eigentlich nicht da wohnen durften??",1396892700000,2014-04-07 17:45:00
"Jacquelines kater war noch ein bisschen grösser als sonst.. jemand fragte ob er gefährlich sei, und ich tischte ihm ein Märchen  auf dass er sehr vorsichtig sein müsse vor dem Kater, dass er weiss nicht weiviele schon gefressen hatte...
aucch warich auf eine r Insel, Küste oder so mit Busch, einem hoher, und wir bauten etwas.
jemand brauchte eine Kreissäge oder hoblemaschine, und brauchte den ganzen Strom, so konnten wir andere zwei nicht mehr weiterarbeiten, wir mussten warten bis er fertig war.
ich dachgte dass man hier wohl eine stärkere Leitung hinbane müsste",1397314800000,2014-04-12 15:00:00
"ich arbeitete mit dani huber und seinem Vater und anderen leiten an einem Ort wo wir einen alten, farbigen und zerrisennnen  fliesen Boden ausfugen mussten. er wusste selbst nicht weshalb die alten platten alle so mosaikförmig zerrissen wäre, und komischerweise wollte er nur di walten bliesen ausfugen. nch aber der teil wo neue fliesen wäre, di efugen hatten es aber definitiv nötiger als die alten risse.
ich schiss Hubers Vater zusammen weil er eine Unordnung hinterlassen  hatte an einem anderen Ort, ein bisschen erhöht, und er gab ,mir recht und ging es aufräumen. ich nahm nmir vor mich danach bei ihm zu entschuldigen, weil ich raub zu ihm gewesen war. und er tat mir leid. ich arbeitete auf dem erhöhten Ort unter einer Plastik blache, di epllötzlich herunter fiel und ich musste das Zeltdach wieder erstellen
auch träumte ich dass ich mit (diese?) an einem Ort in einem Gebäude war, in einem rahm am ende eines ganges, die für war aber nicht abgeschlossen und es hätte jederzeit jemanden reinkommen kännen. ich weiss nicht ob wir vögelten aber wir waren sicher  ahe dran, ich glaube sie wollte mir eins blase oder so. 2 mal ging di etür auf und ich meinte es käme jemanden rein, es war aber nicht so. am ersten oprt war es heiss und sonnig und am zweiten oft weiss ich nicht mehr weil es drinnen war.",1397412720000,2014-04-13 18:12:00
"auf der welt gab es plötzlich nicht mehr genug Leute, entweder nur noch kinder und unsere Gruppe. ein par wenige Lastwagen fuhren, und es gab ein paar wenige läden die noch geöffnet hatten. wir sassen an einer Strasse vor einem grösseren restaurant oder macdonalds oder Imbiss...

",1397750040000,2014-04-17 15:54:00
"ich und stefan und andere kamen mit dem boot nach Albanien. die Küste war gerade so hoch um vom boot auszusteigen, und sie war streng bewacht. Albanien war zu einem Ort geworden wo man für geld, und nute mit geld, alles bekam. di eküste war mit maschinenegeweheren bewacht, und fiat-geldautomaten oder bezahl slots waren gleich daneben in einem Halbkreis aufgestellt. sie waren silbern. wir gingen also rein, und machten uns auf den weg nach hinten, wo nach einer grünend wiese ein Eingang nach unten war, mit einem sehr schmalen velo streifen, wie bei den Treppen in der Schweiz, aber viel zu schmal, er ging runter, rechts um die kurve und links zur recepcion. wir sprangen über das mäuercehn. dann an der recepcion konnte man einen kleinen willkommens apero zu sich nehemn. ich glaube ich bestellte einen sardidnene Salat und eiebne normalen Salat, aber es dauerte sinn bisschen. es war eine Frau hinter der rececpcion.
dann, weiter hinten, war ein ufo, dessen ausserirdische menschen genetisch modellierten, sie gaben ihnenen Hände, sehr gross, mit 3 langen fingern, grün und haarig. eine Frau erzählte mir dass sie damit Kleien ""Eier"" oder runde graue Tierchen ""anlocken"" musste, sie grossziehen und pflegen, und dann wurden sie von den ausserirdischen zerstört-
das schiff war havariert. es wwar ein grosser, runder grauer ""rohr""torus, und unterhalb in der motte ein kleinerer kreis oder kugel, mit nichts materiellem verbunden, aber er machte dass das schiff in der Luft schwebte, in einer grünebne senke. dieser war kaputt, und dass schiff sank ein bisschen weiter nach untent.
ich und andere machten eine Umfrage weltweit nach normalen aber psychisch angeschlagenenne personen, da wirr annahmen dass diese sich besser für die ausserirdischen eigneten, um sie zu manipulieren und für eihre eierzucht zu verwehenden. ich weiss noch dass aus der USA o personen kamen, logischerweise weil diese alle dachten sie seien psychisch perfekt. ",1397750760000,2014-04-17 16:06:00
"ich war ins einem alten uand sehr schöneren haus, das nicht mehr verwendet wurde, und es war eine art verlassenen öruine oder unbewohntes haus das aber Mobiliar deinen hatte.
danach ging ich raus in den garten Bereich, und da erinnerte ich mich wie es als kind gewesen war.
dann kam ich von einer längeren fussreise zurück.
ci war allein unterwegs gewesen, und hatte mehrmals im Walde übernachtet, ihnen angst, nun aber hatte ich sogar angst alleine drinnen zu schlafen.
jacqueline wollte nicht Ode rwar nicht sicher ob sie neben mir schlafen sollte, und am nächsten morgen als wir aufwachten (!) fragte sie ob ich sie gehört hätte, und ich fragte was, und sie sagte ich hätte geschnarcht, oder etwas ähnliches, und sie habe von unten nach obe an das Doppelbett gekiekt, um mich zu wecken, und dann sei sie nach oben gekommen ins nachbarnett um neben mir zu schlfen um mich immer gleich zu wecken wenn ich zu schnarchen anfing....",1397989320000,2014-04-20 10:22:00
